"cytokine","cell_type","gene","direction","weight"
"IFN-β","Macrophage","HSPA5","up",1.1408153601187
"IFN-β","Macrophage","UBD","up",1.13766637506702
"IFN-β","Macrophage","MS4A6A","up",1.13288169614119
"IFN-β","Macrophage","FNDC3A","up",1.1302272732878
"IFN-β","Macrophage","THEMIS2","up",1.11983713244581
"IFN-β","Macrophage","CASP4","up",1.1094585773729
"IFN-β","Macrophage","TAP1","up",1.10062360324363
"IFN-β","Macrophage","MS4A6A","up",1.10013605489676
"IFN-β","Macrophage","PTTG1","up",1.08907066441658
"IFN-β","Macrophage","CCL8","up",1.08615373231109
"IFN-β","Macrophage","MS4A6A","up",1.0774662673459
"IFN-β","Macrophage","ATP6V1D","up",1.07631936243397
"IFN-β","Macrophage","DDX58","up",1.07526052869271
"IFN-β","Macrophage","H3-3B","up",1.07401094991159
"IFN-β","Macrophage","LAP3","up",1.07052331334339
"IFN-β","Macrophage","CCL15","up",1.06758889721907
"IFN-β","Macrophage","IL15","up",1.05574301553855
"IFN-β","Macrophage","PARP12","up",1.04772497194992
"IFN-β","Macrophage","GBP6","up",1.03285875774781
"IFN-β","Macrophage","MPP1","up",1.03260737035795
"IFN-β","Macrophage","DEK","up",1.03202592699176
"IFN-β","Macrophage","XDH","up",1.02628961625159
"IFN-β","Macrophage","PELI1","up",1.02284774237473
"IFN-β","Macrophage","RAP2C","up",1.02115903883034
"IFN-β","Macrophage","CEBPB","up",1.01212259948833
"IFN-β","Macrophage","GLIPR2","up",1.00454185570333
"IFN-β","Macrophage","IGKC","up",1.00431984557967
"IFN-β","Macrophage","JAML","up",0.999595651014466
"IFN-β","Macrophage","HLA-A","up",0.993036189282252
"IFN-β","Macrophage","DNAJA2","up",0.980602570253186
"IFN-β","Macrophage","IRGM","up",0.973712934282869
"IFN-β","Macrophage","PRKX","up",0.973110755329504
"IFN-β","Macrophage","PARP9","up",0.969705961834957
"IFN-β","Macrophage","MXD1","up",0.963643050296065
"IFN-β","Macrophage","EIF2AK2","up",0.962675881585446
"IFN-β","Macrophage","MAX","up",0.960226753815802
"IFN-β","Macrophage","UBE2L6","up",0.958727633637579
"IFN-β","Macrophage","DTX3L","up",0.945315791335248
"IFN-β","Macrophage","JPT1","up",0.93994081243992
"IFN-β","Macrophage","CLEC2D","up",0.937376082596544
"IFN-β","Macrophage","AZI2","up",0.931880391641876
"IFN-β","Macrophage","SAT1","up",0.927309292507308
"IFN-β","Macrophage","PARP10","up",0.925834253306847
"IFN-β","Macrophage","MAP2K1","up",0.925568035360488
"IFN-β","Macrophage","OGFR","up",0.923239164560532
"IFN-β","Macrophage","SRGN","up",0.920067088117438
"IFN-β","Macrophage","CD47","up",0.919511876945465
"IFN-β","Macrophage","HAT1","up",0.918946729755736
"IFN-β","Macrophage","CPNE3","up",0.915738462078458
"IFN-β","Macrophage","FCGR3A","up",0.914310576240707
"IFN-β","Macrophage","UACA","up",0.904165435252072
"IFN-β","Macrophage","CHMP4B","up",0.888627454782568
"IFN-β","Macrophage","DNAJC7","up",0.88249618723196
"IFN-β","Macrophage","BRD2","up",0.881614141816372
"IFN-β","Macrophage","CYCS","up",0.87672740523519
"IFN-β","Macrophage","PPP1R2","up",0.875695875782489
"IFN-β","Macrophage","ZUFSP","up",0.872935738118714
"IFN-β","Macrophage","PSMB10","up",0.869132124361899
"IFN-β","Macrophage","TMOD3","up",0.86623065109601
"IFN-β","Macrophage","EVI2A","up",0.864975704639985
"IFN-β","Macrophage","RCC1","up",0.863278603985185
"IFN-β","Macrophage","DCP2","up",0.857387514880007
"IFN-β","Macrophage","PSMB8","up",0.856720600406877
"IFN-β","Macrophage","PRPF38A","up",0.856416047362072
"IFN-β","Macrophage","PLIN2","up",0.853840957376617
"IFN-β","Macrophage","KEAP1","up",0.85199194722008
"IFN-β","Macrophage","ZYX","up",0.851031042323422
"IFN-β","Macrophage","IRF8","up",0.849579084251769
"IFN-β","Macrophage","NCOA7","up",0.846157513225389
"IFN-β","Macrophage","SPPL2A","up",0.84498655873455
"IFN-β","Macrophage","SAP30","up",0.836978985627869
"IFN-β","Macrophage","CASP3","up",0.833863300680278
"IFN-β","Macrophage","CTSC","up",0.830281979625838
"IFN-β","Macrophage","DBNL","up",0.8300597686673
"IFN-β","Macrophage","KLF6","up",0.829909096927193
"IFN-β","Macrophage","DCK","up",0.827411921558592
"IFN-β","Macrophage","FCGR2A","up",0.813207012532515
"IFN-β","Macrophage","RANBP2","up",0.810850599429336
"IFN-β","Macrophage","TNFSF10","up",0.809118960697467
"IFN-β","Macrophage","RAB8B","up",0.808066046657257
"IFN-β","Macrophage","MITD1","up",0.807260200050464
"IFN-β","Macrophage","PLA2G16","up",0.802819536207022
"IFN-β","Macrophage","TRA2A","up",0.801853167977727
"IFN-β","Macrophage","CCDC25","up",0.798812292751141
"IFN-β","Macrophage","BST2","up",0.797015908308657
"IFN-β","Macrophage","G3BP2","up",0.796193382496064
"IFN-β","Macrophage","ANXA7","up",0.792427525633051
"IFN-β","Macrophage","DDX60","up",0.789174015973753
"IFN-β","Macrophage","SLFN11","up",0.783464779982756
"IFN-β","Macrophage","CCDC71L","up",0.775439222521968
"IFN-β","Macrophage","SNX2","up",0.77532918975663
"IFN-β","Macrophage","LY86","up",0.774199708123667
"IFN-β","Macrophage","PI4K2A","up",0.773978125285343
"IFN-β","Macrophage","DNAJA1","up",0.773200576477197
"IFN-β","Macrophage","PIM1","up",0.76582858883028
"IFN-β","Macrophage","CASP8","up",0.764185922497062
"IFN-β","Macrophage","MCMBP","up",0.764028532108209
"IFN-β","Macrophage","ETNK1","up",0.763618318758822
"IFN-β","Macrophage","ARL4A","up",0.755654431835428
"IFN-β","Macrophage","STAT3","up",0.754732308953715
"IFN-β","Macrophage","EPSTI1","up",0.754564221081318
"IFN-β","Macrophage","SVBP","up",0.746136567704617
"IFN-β","Macrophage","SLC25A22","up",0.745318748519427
"IFN-β","Macrophage","PKIB","up",0.74366623081147
"IFN-β","Macrophage","MLKL","up",0.741652409113562
"IFN-β","Macrophage","KATNA1","up",0.728812747392072
"IFN-β","Macrophage","YWHAZ","up",0.724188462146679
"IFN-β","Macrophage","TXNDC17","up",0.72151016275838
"IFN-β","Macrophage","TMEM106A","up",0.721282653194511
"IFN-β","Macrophage","SELENOW","up",0.720442286137704
"IFN-β","Macrophage","HNRNPH2","up",0.718609252257709
"IFN-β","Macrophage","LARP1","up",0.717393650132645
"IFN-β","Macrophage","ARL6IP5","up",0.711079567209694
"IFN-β","Macrophage","FRMD4A","up",0.71102005926901
"IFN-β","Macrophage","OCIAD1","up",0.708124897379291
"IFN-β","Macrophage","CD69","up",0.706227201391377
"IFN-β","Macrophage","EIF2S1","up",0.697769802138064
"IFN-β","Macrophage","DDX4","up",0.697551662324995
"IFN-β","Macrophage","DNAJB1","up",0.696559483044413
"IFN-β","Macrophage","CLDND1","up",0.690851757125525
"IFN-β","Macrophage","RMDN3","up",0.688911470477725
"IFN-β","Macrophage","DRAM1","up",0.687652471949964
"IFN-β","Macrophage","NUP88","up",0.683628464729205
"IFN-β","Macrophage","FCGR2A","up",0.681565463815232
"IFN-β","Macrophage","IL15RA","up",0.680093640390136
"IFN-β","Macrophage","PLEKHF2","up",0.679809088461189
"IFN-β","Macrophage","RSL24D1","up",0.676586390689849
"IFN-β","Macrophage","CSRP1","up",0.67196998186338
"IFN-β","Macrophage","CH25H","up",0.669753572688354
"IFN-β","Macrophage","ATP6V1B2","up",0.666635339102674
"IFN-β","Macrophage","ATAD1","up",0.665239291897462
"IFN-β","Macrophage","IFI44","up",0.661737078676421
"IFN-β","Macrophage","CCND2","up",0.660100647527528
"IFN-β","Macrophage","MBD2","up",0.656475826410358
"IFN-β","Macrophage","TMA16","up",0.649100880942571
"IFN-β","Macrophage","CASP1","up",0.647511084010446
"IFN-β","Macrophage","RUFY3","up",0.647312281812792
"IFN-β","Macrophage","USP15","up",0.644205789369641
"IFN-β","Macrophage","PNPT1","up",0.643316303652022
"IFN-β","Macrophage","PSME1","up",0.640454698127785
"IFN-β","Macrophage","ALDH1B1","up",0.639046714676669
"IFN-β","Macrophage","XRN2","up",0.638813975900957
"IFN-β","Macrophage","PIGF","up",0.637499532117577
"IFN-β","Macrophage","UBE2D3","up",0.636778031162621
"IFN-β","Macrophage","GNB4","up",0.63101749766786
"IFN-β","Macrophage","UBC","up",0.630983637593078
"IFN-β","Macrophage","PPHLN1","up",0.625253589948957
"IFN-β","Macrophage","ZNF281","up",0.621845517527717
"IFN-β","Macrophage","RAP1B","up",0.618334803444855
"IFN-β","Macrophage","FBXO6","up",0.615833125126643
"IFN-β","Macrophage","ANXA4","up",0.610352724758228
"IFN-β","Macrophage","LGALS3BP","up",0.609042206439844
"IFN-β","Macrophage","CALM1","up",0.607722709238402
"IFN-β","Macrophage","YIPF6","up",0.605869195937574
"IFN-β","Macrophage","GBP6","up",0.601559070691002
"IFN-β","Macrophage","IL27","up",0.597364079748131
"IFN-β","Macrophage","SPOP","up",0.59522277567496
"IFN-β","Macrophage","MTHFR","up",0.593044745225837
"IFN-β","Macrophage","PHF11","up",0.589205375274795
"IFN-β","Macrophage","SGCB","up",0.587180976063973
"IFN-β","Macrophage","CRLF3","up",0.585758272573588
"IFN-β","Macrophage","SH3GLB1","up",0.58136699248261
"IFN-β","Macrophage","PROCR","up",0.576777642955972
"IFN-β","Macrophage","SAR1A","up",0.576636810476586
"IFN-β","Macrophage","PPA1","up",0.573341092055381
"IFN-β","Macrophage","OAS1","up",0.573213642010561
"IFN-β","Macrophage","SERTAD1","up",0.55518749155748
"IFN-β","Macrophage","TMEM229B","up",0.553702242944011
"IFN-β","Macrophage","C6ORF106","up",0.551418252988834
"IFN-β","Macrophage","SRSF3","up",0.550015468708992
"IFN-β","Macrophage","ASCC3","up",0.549337028153037
"IFN-β","Macrophage","ANK2","up",0.543141697739637
"IFN-β","Macrophage","FAM53C","up",0.535910791097561
"IFN-β","Macrophage","ADAR","up",0.532163765154105
"IFN-β","Macrophage","TPGS1","up",0.531953745262067
"IFN-β","Macrophage","LEPROTL1","up",0.530845992177475
"IFN-β","Macrophage","MOV10","up",0.52683162823597
"IFN-β","Macrophage","PPM1K","up",0.526037111762958
"IFN-β","Macrophage","GATM","up",0.515385530260805
"IFN-β","Macrophage","SLC30A1","up",0.514825397316651
"IFN-β","Macrophage","LRRC8C","up",0.514653411855692
"IFN-β","Macrophage","LBR","up",0.512945892174064
"IFN-β","Macrophage","PARP11","up",0.509369073769547
"IFN-β","Macrophage","CARMIL1","up",0.507343078002185
"IFN-β","Macrophage","NMT2","up",0.503823724058631
"IFN-β","Macrophage","ARHGAP15","up",0.501643487042853
"IFN-β","Macrophage","OASL","up",0.499317834385364
"IFN-β","Macrophage","BATF2","up",0.494160238691305
"IFN-β","Macrophage","ETV6","up",0.474392547923926
"IFN-β","Macrophage","CREB3","up",0.460859943241844
"IFN-β","Macrophage","PFKP","up",0.45464850079718
"IFN-β","Macrophage","NUP210","up",0.45166600930772
"IFN-β","Macrophage","WARS","up",0.447590560441497
"IFN-β","Macrophage","MYH10","up",0.437200510717443
"IFN-β","Macrophage","CNP","up",0.437135224352529
"IFN-β","Macrophage","TPX2","up",0.436533689390936
"IFN-β","Macrophage","TRIM5","up",0.43449532842784
"IFN-β","Macrophage","SCO1","up",0.424935210187187
"IFN-β","Macrophage","RIPK2","up",0.417104437547382
"IFN-β","Macrophage","TNFAIP1","up",0.4153780803984
"IFN-β","Macrophage","MAFK","up",0.410461655999292
"IFN-β","Macrophage","OAS2","up",0.395863430036373
"IFN-β","Macrophage","PSME2","up",0.378111087115452
"IFN-β","Macrophage","SASS6","up",0.373037184468917
"IFN-β","Macrophage","A4GALT","up",0.369794791427046
"IFN-β","Macrophage","TRIM56","up",0.293588652709927
"IFN-β","Macrophage","FTL","down",0.344104061306064
"IFN-β","Macrophage","RACK1","down",0.392906236577958
"IFN-β","Macrophage","EEF1A1","down",0.424483662349835
"IFN-β","Macrophage","NACA","down",0.547524834481037
"IFN-β","Macrophage","GPX1","down",0.649298457201324
"IFN-β","Macrophage","TBC1D14","down",0.712029120136418
"IFN-β","Macrophage","CALM2","down",0.723353924119372
"IFN-β","Macrophage","COX7A2L","down",0.72364665402198
"IFN-β","Macrophage","AES","down",0.81428656340639
"IFN-β","Macrophage","PPP2R5C","down",0.85587886319544
"IFN-β","Macrophage","VAMP5","down",0.859930991900222
"IFN-β","Macrophage","SDHAF1","down",0.939733551370455
"IFN-β","Macrophage","GNA12","down",0.97625962333211
"IFN-β","Macrophage","TKT","down",1.07990123419541
"IFN-β","Macrophage","MAFB","down",1.22223840934074
"IFN-ε","Macrophage","IRF7","up",2.30886698350543
"IFN-ε","Macrophage","ISG15","up",2.15837296344166
"IFN-ε","Macrophage","CCL2","up",1.98501931702443
"IFN-ε","Macrophage","IFITM3","up",1.87901938563347
"IFN-ε","Macrophage","PNP","up",1.71013918265658
"IFN-ε","Macrophage","STAT1","up",1.59160634812157
"IFN-ε","Macrophage","CXCL10","up",1.56023888506198
"IFN-ε","Macrophage","MNDA","up",1.54224000085103
"IFN-ε","Macrophage","SLFN5","up",1.40257857826348
"IFN-ε","Macrophage","IFIT3","up",1.33374018242112
"IFN-ε","Macrophage","MNDA","up",1.31326324500259
"IFN-ε","Macrophage","TRIM5","up",1.22067811513051
"IFN-ε","Macrophage","SERPINA3","up",1.19572886440712
"IFN-ε","Macrophage","SP100","up",1.18885228465765
"IFN-ε","Macrophage","PARP14","up",1.12465668483887
"IFN-ε","Macrophage","IFI16","up",1.10998016077512
"IFN-ε","Macrophage","IFIT2","up",1.09935482868596
"IFN-ε","Macrophage","RSAD2","up",1.08847677553283
"IFN-ε","Macrophage","LGALS9","up",1.07013358356301
"IFN-ε","Macrophage","ZBP1","up",0.99817001400963
"IFN-ε","Macrophage","CCL2","up",0.98335563551627
"IFN-ε","Macrophage","PARP12","up",0.977854101184973
"IFN-ε","Macrophage","SAMHD1","up",0.964886775122436
"IFN-ε","Macrophage","FCGR1A","up",0.937660452066932
"IFN-ε","Macrophage","IFI16","up",0.905620896704565
"IFN-ε","Macrophage","BST2","up",0.855111234703391
"IFN-ε","Macrophage","SLFN11","up",0.833263337002553
"IFN-ε","Macrophage","OASL2P","up",0.80587173510286
"IFN-ε","Macrophage","IRGM","up",0.787950201962718
"IFN-ε","Macrophage","IFIH1","up",0.762296761486707
